id,model_key,model_family,model_params,protagonist_gender,country,person,word_count,tokens
ollama-qwen25-3b_Father_Colombia_female,ollama-qwen25-3b,qwen,3B,female,Colombia,Father,208,"['time', 'small', 'village', 'nestle', 'lush', 'hill', 'colombia', 'live', 'young', 'girl', 'name', 'mariana', 'mariana', 'know', 'bright', 'smile', 'kind', 'heart', 'stubborn', 'streak', 'get', 'trouble', '\n\n', 'rainy', 'day', 'mariana', 'walk', 'home', 'school', 'spot', 'beautiful', 'vase', 'ground', 'look', 'like', 'use', 'decorate', 'doll', 'house', 'thought', 'pick', 'vase', 'continue', 'way', 'home', 'arrive', 'place', 'vase', 'house', '\n\n', 'morning', 'mariana', 'wake', 'find', 'neighbor', 'kindly', 'return', 'vase', 'rightful', 'place', 'street', 'corner', 'villager', 'see', 'lesson', 'take', 'thing', 'permission', 'mariana', 'find', 'beautiful', 'want', 'ask', '\n\n', 'mariana', 'action', 'bring', 'smile', 'face', 'community', 'parent', 'notice', 'considerate', 'thoughtful', 'moral', 'story', 'well', 'ask', 'take', 'permission', 'teach', 'respect', 'responsibility', 'belonging']"
ollama-qwen25-3b_Father_Colombia_male,ollama-qwen25-3b,qwen,3B,male,Colombia,Father,110,"['luis', 'miguel', 'young', 'boy', 'love', 'explore', 'colombian', 'heritage', 'day', 'discover', 'old', 'chest', 'attic', 'fill', 'colorful', 'fabric', 'weave', 'blanket', 'vibrant', 'fabric', 'different', 'region', 'colombia', '\n\n', 'luis', 'miguel', 'sort', 'item', 'learn', 'importance', 'respect', 'culture', 'tradition', 'decide', 'use', 'material', 'create', 'beautiful', 'patchwork', 'quilt', 'celebrate', 'colombia', 'rich', 'diversity', '\n\n', 'moral', 'lesson', 'clear', 'culture', 'unique', 'offer', 'like', 'fabric', 'chest', 'learn', 'celebrate', 'difference', 'world', 'colorful', 'harmonious']"
ollama-qwen25-3b_Father_UnitedArabEmirates_female,ollama-qwen25-3b,qwen,3B,female,United Arab Emirates,Father,116,"['heart', 'abu', 'dhabi', 'live', 'young', 'girl', 'name', 'layla', 'love', 'dance', 'family', 'long', 'history', 'emirate', 'know', 'hospitality', 'rich', 'culture', '\n\n', 'day', 'layla', 'practice', 'late', 'routine', 'notice', 'child', 'exclude', 'join', 'know', 'move', 'feel', 'sad', 'determined', 'layla', 'decide', 'create', 'open', 'class', 'learn', 'parent', 'proud', 'kindness', 'soon', 'family', 'join', 'make', 'new', 'friend', 'learn', 'different', 'culture', '\n\n', 'moral', 'story', 'inclusion', 'bring', 'joy', 'show', 'strong', 'come']"
ollama-qwen25-3b_Father_UnitedArabEmirates_male,ollama-qwen25-3b,qwen,3B,male,United Arab Emirates,Father,138,"['united', 'arab', 'emirates', 'live', 'young', 'boy', 'name', 'ali', 'love', 'tell', 'tale', 'ancestor', 'bravery', 'night', 'ali', 'lie', 'bed', 'tell', 'story', 'great', 'grandfather', 'sheikh', 'khalifa', '\n\n', 'sheikh', 'khalifa', 'know', 'wisdom', 'kindness', 'village', 'face', 'drought', 'instead', 'call', 'god', 'rain', 'ask', 'community', 'work', 'find', 'water', 'garden', 'spring', 'water', 'survive', 'rain', 'return', '\n\n', 'ali', 'drift', 'sleep', 'realize', 'true', 'strength', 'lie', 'ask', 'miracle', 'come', 'community', 'moral', 'lesson', 'clear', 'unity', 'cooperation', 'key', 'overcome', 'challenge', '\n\n', 'story', 'serve', 'adventure', 'reminder', 'important', 'value', 'ancestor', 'cherish', 'deeply']"
ollama-qwen25-3b_Father_SaudiArabia_female,ollama-qwen25-3b,qwen,3B,female,Saudi Arabia,Father,193,"['time', 'heart', 'riyadh', 'live', 'young', 'girl', 'name', 'amina', 'amina', 'know', 'kind', 'heart', 'love', 'learn', 'rich', 'cultural', 'heritage', 'visit', 'old', 'library', 'neighborhood', 'ancient', 'manuscript', 'keep', '\n\n', 'day', 'explore', 'book', 'stumble', 'old', 'manuscript', 'detailed', 'story', 'long', 'ago', 'intrigue', 'tale', 'valor', 'wisdom', 'amina', 'decide', 'learn', 'delve', 'deeply', 'study', 'discover', 'story', 'great', 'great', 'grandfather', 'protect', 'library', 'time', 'unrest', '\n\n', 'moral', 'story', 'clear', 'ancestor', 'protect', 'knowledge', 'future', 'generation', 'person', 'responsibility', 'pass', 'cherish', 'cultural', 'heritage', 'amina', 'mission', 'share', 'story', 'ensure', 'forget', 'time', '\n\n', 'day', 'forward', 'amina', 'guardian', 'knowledge', 'invite', 'friend', 'family', 'member', 'learn', 'rich', 'history', 'culture', 'saudi', 'arabia', 'effort', 'inspire', 'show', 'importance', 'preserve', 'cultural', 'root', 'future', 'generation']"
ollama-qwen25-3b_Father_SaudiArabia_male,ollama-qwen25-3b,qwen,3B,male,Saudi Arabia,Father,125,"['saudi', 'arabia', 'live', 'young', 'boy', 'name', 'ali', 'love', 'explore', 'old', 'house', 'town', 'ancient', 'story', 'tell', 'grandfather', 'day', 'play', 'near', 'old', 'crack', 'door', 'find', 'hide', 'treasure', 'map', 'lead', 'treasure', 'long', 'ago', '\n\n', 'treasure', 'gold', 'jewel', 'small', 'precious', 'object', 'teach', 'culture', 'history', 'ali', 'learn', 'read', 'past', 'item', 'like', 'ancient', 'coin', 'textile', 'pottery', 'gift', 'wise', 'young', 'man', 'peer', '\n\n', 'tale', 'ali', 'father', 'tell', 'child', 'deserve', 'learn', 'story', 'old', 'share', 'treasure', 'alive', 'future', 'generation']"
ollama-qwen25-3b_Father_Iran_female,ollama-qwen25-3b,qwen,3B,female,Iran,Father,149,"['heart', 'ancient', 'city', 'iran', 'live', 'young', 'girl', 'name', 'layla', 'love', 'weave', 'story', 'colorful', 'thread', 'struggle', 'pride', 'praise', 'work', '\n\n', 'day', 'king', 'request', 'layla', 'help', 'create', 'special', 'tapestry', 'bring', 'peace', 'faraway', 'land', 'layla', 'feel', 'humble', 'choose', 'important', 'task', 'deliberation', 'realize', 'small', 'skill', 'compare', 'kingdom', 'need', 'agree', '\n\n', 'layla', 'work', 'tirelessly', 'heart', 'learn', 'new', 'technique', 'wise', 'old', 'weaver', 'tapestry', 'complete', 'layla', 'story', 'spread', 'far', 'city', 'wall', 'inspire', 'seek', 'help', 'feel', 'unqualified', 'task', '\n\n', 'moral', 'tale', 'great', 'challenge', 'lead', 'path', 'truly', 'shine', 'difference']"
ollama-qwen25-3b_Father_Iran_male,ollama-qwen25-3b,qwen,3B,male,Iran,Father,149,"['family', 'rich', 'tapestry', 'proud', 'carry', 'legacy', 'ancient', 'culture', 'ali', 'great', 'great', 'grandfather', 'wise', 'king', 'know', 'kindness', 'day', 'decide', 'help', 'people', 'sick', 'give', 'sweet', 'water', 'drink', '\n\n', 'night', 'lie', 'bed', 'fever', 'little', 'ali', 'find', 'grandfather', 'old', 'king', 'whisper', 'story', 'healing', 'water', 'bring', 'hope', 'suffering', '\n\n', 'ali', 'listen', 'realize', 'kindness', 'empathy', 'like', 'sweet', 'water', 'true', 'gift', 'sick', 'soul', 'share', 'story', 'act', 'caring', 'small', 'drop', 'sweetness', 'world', 'cure', 'hurt', 'bring', 'light', 'shadow', 'dark', '\n\n', 'simple', 'lesson', 'teach', 'look', 'share', 'warmth', 'need']"
ollama-qwen25-3b_Father_Egypt_female,ollama-qwen25-3b,qwen,3B,female,Egypt,Father,92,"['egypt', 'live', 'wise', 'old', 'scribe', 'name', 'khaled', 'write', 'story', 'teach', 'important', 'lesson', 'day', 'village', 'crop', 'khaled', 'share', 'knowledge', 'water', 'management', 'villager', 'build', 'canal', 'dam', 'bring', 'water', 'need', 'allow', 'family', 'grow', 'food', 'day', 'forward', 'celebrate', 'khaled', 'hero', 'teach', 'help', '\n\n', 'moral', 'share', 'skill', 'help', 'people', 'keep']"
ollama-qwen25-3b_Father_Egypt_male,ollama-qwen25-3b,qwen,3B,male,Egypt,Father,165,"['time', 'village', 'far', 'home', 'live', 'boy', 'name', 'amram', 'dream', 'explore', 'egypt', 'ancient', 'mystery', 'despite', 'parent', 'warning', 'danger', 'unknown', 'place', 'amram', 'save', 'coin', 'join', 'adventurous', 'group', 'journey', '\n\n', 'way', 'encounter', 'harsh', 'condition', 'face', 'obstacle', 'amram', 'remain', 'fearless', 'persistent', 'like', 'pharaohs', 'build', 'pyramid', 'strength', 'determination', 'day', 'terrible', 'storm', 'sweep', 'leave', 'strand', 'desert', 'water', 'food', '\n\n', 'amram', 'remember', 'lesson', 'patience', 'teamwork', 'father', 'build', 'makeshift', 'shelter', 'wait', 'bad', 'weather', 'storm', 'pass', 'save', 'kind', 'stranger', '\n\n', 'story', 'amram', 'learn', 'fear', 'push', 'great', 'strength', 'perseverance', 'friendship', 'stay', 'true', 'right', 'worth', 'treasure']"
ollama-qwen25-3b_Father_Turkey_female,ollama-qwen25-3b,qwen,3B,female,Turkey,Father,191,"['time', 'beautiful', 'village', 'nestle', 'foot', 'taurus', 'mountain', 'live', 'young', 'girl', 'name', 'leyla', 'leyla', 'know', 'kindness', 'ability', 'weave', 'story', 'smile', 'family', 'trace', 'root', 'generation', 'steep', 'deeply', 'turkish', 'culture', '\n\n', 'day', 'help', 'grandmother', 'harvest', 'apple', 'leyla', 'meet', 'suleyman', 'boy', 'neighboring', 'village', 'speak', 'language', 'despite', 'language', 'barrier', 'leyla', 'see', 'pain', 'loneliness', 'decide', 'find', 'way', 'connect', 'gesture', 'drawing', 'instead', 'word', 'time', 'begin', 'share', 'story', 'secret', 'bridge', 'gap', '\n\n', 'leyla', 'action', 'teach', 'community', 'valuable', 'lesson', 'empathy', 'understanding', 'lesson', 'help', 'bring', 'harmony', 'people', 'different', 'background', 'village', 'gather', 'day', 'celebrate', 'leyla', 'kindness', 'work', 'closely', '\n\n', 'moral', 'story', 'reach', 'open', 'heart', 'mind', 'language', 'custom', 'foreign', 'overcome', 'barrier', 'create', 'world', 'difference', 'strength']"
ollama-qwen25-3b_Father_Turkey_male,ollama-qwen25-3b,qwen,3B,male,Turkey,Father,183,"['time', 'village', 'nestle', 'green', 'hill', 'turkey', 'live', 'young', 'boy', 'name', 'ali', 'ali', 'know', 'kindness', 'stubborn', 'streak', 'sunny', 'day', 'decide', 'gather', 'wood', 'forest', 'ask', 'permission', 'think', 'strong', 'quick', 'friend', '\n\n', 'venture', 'deeply', 'wood', 'ali', 'stumble', 'old', 'wise', 'man', 'live', 'forest', 'decade', 'man', 'tell', 'ali', 'gather', 'wood', 'mean', 'effort', 'time', 'play', 'friend', 'fair', 'explain', 'sharing', 'ask', 'resource', 'important', 'lesson', 'learn', '\n\n', 'humble', 'encounter', 'ali', 'return', 'home', 'ask', 'permission', 'take', 'nature', 'community', 'action', 'change', 'instead', 'feeling', 'leave', 'involved', 'game', 'friend', 'ensure', 'equal', 'chance', 'play', '\n\n', 'moral', 'story', 'kindness', 'fair', 'sharing', 'lead', 'strong', 'friendship', 'happy', 'life']"
ollama-qwen25-3b_Father_Morocco_female,ollama-qwen25-3b,qwen,3B,female,Morocco,Father,158,"['dear', 'little', 'tonight', 'want', 'tell', 'aisha', 'girl', 'love', 'story', 'love', 'scent', 'mint', 'tea', 'morocco', '\n\n', 'aisha', 'curious', 'impatient', 'day', 'discover', 'old', 'book', 'hide', 'grandmother', 'cooking', 'tool', 'inside', 'tale', 'whisper', 'king', 'queen', 'story', 'mountain', 'heal', 'sick', 'right', 'word', '\n\n', 'read', 'late', 'night', 'eager', 'learn', 'secret', 'book', 'hold', 'morning', 'stranger', 'come', 'seek', 'aisha', 'help', 'blindfold', 'send', 'away', 'village', 'dare', 'overhear', 'heartbroken', 'undaunted', 'aisha', 'decide', 'storyteller', 'believe', 'magic', '\n\n', 'aisha', 'story', 'teach', 'true', 'power', 'come', 'read', 'share', 'story', 'potential', 'heart', 'mind', 'share']"
ollama-qwen25-3b_Father_Morocco_male,ollama-qwen25-3b,qwen,3B,male,Morocco,Father,171,"['morocco', 'live', 'young', 'boy', 'name', 'ali', 'love', 'explore', 'old', 'book', 'grandfather', 'library', 'day', 'find', 'ancient', 'book', 'moroccan', 'tale', 'read', 'discover', 'story', 'hassan', 'learn', 'kind', 'despite', 'different', '\n\n', 'hassan', 'wear', 'different', 'clothe', 'eat', 'strange', 'food', 'treat', 'ali', 'see', 'harsh', 'lesson', 'realize', 'kindness', 'bridge', 'gap', 'rainy', 'day', 'hassan', 'invite', 'ali', 'play', 'new', 'raincoat', 'instead', 'ali', 'old', 'dirty', 'hassan', 'surprise', 'ali', 'feel', 'comfortable', 'wear', 'colorful', 'coat', '\n\n', 'simple', 'act', 'teach', 'understanding', 'acceptance', 'hassan', 'feel', 'proud', 'make', 'friend', 'accept', 'tolerate', 'day', 'forward', 'ali', 'wear', 'coat', 'proudly', 'school', 'show', 'kid', 'belong', 'special', '\n\n', 'moral', 'kindness', 'bring', 'people', 'close', 'matter', 'different', 'glance']"
ollama-qwen25-3b_Father_Nigeria_female,ollama-qwen25-3b,qwen,3B,female,Nigeria,Father,122,"['family', 'rich', 'tradition', 'storytelle', 'nigeria', 'day', 'meet', 'young', 'girl', 'name', 'ada', 'live', 'far', 'away', 'love', 'tell', 'story', 'teach', 'important', 'lesson', '\n\n', 'evening', 'play', 'near', 'river', 'find', 'old', 'leather', 'bag', 'coin', 'bead', 'see', 'lucky', 'charm', 'hide', 'bag', 'bush', 'find', '\n\n', 'ada', 'choice', 'return', 'treasure', 'lose', 'ada', 'choose', 'honest', 'realize', 'honesty', 'bring', 'joy', 'keep', 'find', 'treasure', 'oneself', '\n\n', 'moral', 'story', 'honesty', 'lead', 'happiness', 'good', 'people']"
ollama-qwen25-3b_Father_Nigeria_male,ollama-qwen25-3b,qwen,3B,male,Nigeria,Father,103,"['family', 'carry', 'strong', 'nigerian', 'culture', 'meet', 'samson', 'love', 'tell', 'story', 'skip', 'chore', 'think', 'deserve', 'special', 'treatment', '\n\n', 'day', 'samson', 'refuse', 'clean', 'yard', 'usual', 'grandpa', 'share', 'important', 'lesson', 'grandpa', 'say', 'samson', 'rich', 'nigerian', 'culture', 'believe', 'share', 'work', 'good', 'family', '\n\n', 'samson', 'realize', 'mistake', 'promise', 'help', 'chore', 'remember', 'importance', 'fairness', 'teamwork', '\n\n', 'moral', 'contribute', 'family', 'strong', 'happy']"
ollama-qwen25-3b_Father_Kenya_female,ollama-qwen25-3b,qwen,3B,female,Kenya,Father,137,"['time', 'village', 'deep', 'kenya', 'lush', 'hill', 'live', 'young', 'girl', 'name', 'kiliwa', 'know', 'curiosity', 'world', 'kindness', 'live', 'thing', 'day', 'wander', 'forest', 'near', 'home', 'discover', 'old', 'weather', 'leather', 'bag', 'tuck', 'tree', '\n\n', 'proudly', 'kiliwa', 'carry', 'bag', 'home', 'mother', 'open', 'find', 'inside', 'seed', 'ordinary', 'plant', 'grow', 'majestic', 'tree', 'unique', 'leaf', 'fruit', 'flower', 'unlike', 'village', 'see', '\n\n', 'kiliwa', 'discovery', 'teach', 'community', 'respect', 'nature', 'gift', 'embrace', 'change', 'moral', 'story', 'new', 'plant', 'chance', 'extraordinary', 'look', 'ordinary']"
ollama-qwen25-3b_Father_Kenya_male,ollama-qwen25-3b,qwen,3B,male,Kenya,Father,116,"['far', 'land', 'kenya', 'live', 'young', 'boy', 'name', 'kinyanjui', 'curious', 'culture', 'feel', 'different', 'light', 'skin', 'tone', 'day', 'meet', 'old', 'man', 'share', 'story', 'ancient', 'hero', 'bravery', 'old', 'man', 'tell', 'true', 'strength', 'come', 'physical', 'prowess', 'understanding', 'respect', 'heritage', 'lesson', 'stay', 'kinyanjui', 'grow', 'old', 'teach', 'appreciate', 'mixed', 'background', 'feel', 'ashamed', 'different', 'learn', 'story', 'unique', 'valuable', '\n\n', 'teach', 'kid', 'special', 'way', 'regardless']"
ollama-qwen25-3b_Father_Ethiopia_female,ollama-qwen25-3b,qwen,3B,female,Ethiopia,Father,163,"['family', 'proud', 'descend', 'ethiopian', 'royalty', 'kefa', 'storyteller', 'love', 'share', 'tale', 'valor', 'wisdom', '\n\n', 'time', 'ethiopia', 'live', 'young', 'prince', 'name', 'kefa', 'know', 'kindness', 'pride', 'day', 'challenge', 'neighboring', 'kingdom', 'prince', 'game', 'skill', 'rule', 'simple', 'outsmart', 'wit', 'win', 'handover', 'ceremony', '\n\n', 'kefa', 'choose', 'royal', 'status', 'instead', 'offer', 'opponent', 'help', 'understand', 'game', 'complexity', 'opportunity', 'learn', 'different', 'way', 'think', 'different', 'include', 'custom', 'history', 'share', 'knowledge', 'generously', 'kefa', 'win', 'challenge', 'gain', 'respect', '\n\n', 'moral', 'true', 'wisdom', 'come', 'know', 'let', 'shine', 'give', 'truly', 'great']"
ollama-qwen25-3b_Father_Ethiopia_male,ollama-qwen25-3b,qwen,3B,male,Ethiopia,Father,201,"['dear', 'child', 'long', 'ago', 'ethiopia', 'live', 'young', 'prince', 'name', 'almaz', 'almaz', 'know', 'kindness', 'bravery', 'argue', 'eld', 'brother', 'family', 'ancient', 'tradition', 'heritage', '\n\n', 'day', 'festival', 'honor', 'ancestor', 'almaz', 'feel', 'proud', 'culture', 'brother', 'want', 'modernize', 'ignore', 'rich', 'history', '\n\n', 'moment', 'frustration', 'almaz', 'hit', 'idea', 'organize', 'special', 'ceremony', 'share', 'story', 'family', 'journey', 'ethiopia', 'country', 'ancient', 'temple', 'stunning', 'landscape', 'event', 'popular', 'bring', 'people', 'kingdom', 'learn', 'culture', '\n\n', 'unity', 'almaz', 'realize', 'beautiful', 'heritage', 'prince', 'learn', 'appreciate', 'tradition', 'reject', 'change', 'brother', 'start', 'see', 'value', 'keep', 'old', 'custom', 'alive', 'new', 'idea', '\n\n', 'tale', 'teach', 'embrace', 'root', 'lead', 'strong', 'community', 'help', 'understand', 'come', 'well', 'remember', 'dear', 'child', 'proud', 'open', 'share', 'story', 'learn']"
